地方コード,沿線コード,駅コード,沿線,新沿線,駅名,新駅名,Temp,Temp2,沿線CD,駅CD,沿線名,駅名,都道府県名,地方名
9,902,40,香椎線,香椎線,奈多,奈多,,,7015,27790,ＪＲ香椎線,奈多,福岡県,九州
9,902,50,香椎線,香椎線,和白,和白,9,23,7015,41730,ＪＲ香椎線,和白,福岡県,九州
9,902,60,香椎線,香椎線,香椎,香椎,9,7,7015,7850,ＪＲ香椎線,香椎,福岡県,九州
9,902,65,香椎線,香椎線,香椎神宮,香椎神宮,,,7015,7880,ＪＲ香椎線,香椎神宮,福岡県,九州
9,902,66,香椎線,香椎線,舞松原,舞松原,,,7015,35560,ＪＲ香椎線,舞松原,福岡県,九州
9,902,70,香椎線,香椎線,土井,土井,,,7015,25550,ＪＲ香椎線,土井,福岡県,九州
9,902,80,香椎線,香椎線,伊賀,伊賀,,,7015,1880,ＪＲ香椎線,伊賀,福岡県,九州
9,902,85,香椎線,香椎線,長者原,長者原,9,86,7015,24420,ＪＲ香椎線,長者原,福岡県,九州
9,902,90,香椎線,香椎線,酒殿,酒殿,,,7015,15880,ＪＲ香椎線,酒殿,福岡県,九州
9,902,100,香椎線,香椎線,須恵,須恵,,,7015,20480,ＪＲ香椎線,須恵,福岡県,九州
9,902,105,香椎線,香椎線,須恵中央,須恵中央,,,7015,20490,ＪＲ香椎線,須恵中央,福岡県,九州
9,902,110,香椎線,香椎線,新原,新原,,,7015,20130,ＪＲ香椎線,新原,福岡県,九州
9,902,120,香椎線,香椎線,宇美,宇美,,,7015,4540,ＪＲ香椎線,宇美,福岡県,九州
9,903,5,篠栗線,篠栗線,博多,博多,9,2,7025,30190,ＪＲ篠栗線,博多,福岡県,九州
9,903,10,篠栗線,篠栗線,吉塚,吉塚,9,8,7025,41000,ＪＲ篠栗線,吉塚,福岡県,九州
9,903,15,篠栗線,篠栗線,柚須,柚須,,,7025,40720,ＪＲ篠栗線,柚須,福岡県,九州
9,903,20,篠栗線,篠栗線,原町,原町,,,7025,31380,ＪＲ篠栗線,原町,福岡県,九州
9,903,23,篠栗線,篠栗線,長者原,長者原,9,86,7025,24420,ＪＲ篠栗線,長者原,福岡県,九州
9,903,25,篠栗線,篠栗線,門松,門松,,,7025,8600,ＪＲ篠栗線,門松,福岡県,九州
9,903,30,篠栗線,篠栗線,篠栗,篠栗,,,7025,16260,ＪＲ篠栗線,篠栗,福岡県,九州
9,903,40,篠栗線,篠栗線,筑前山手,筑前山手,,,7025,23980,ＪＲ篠栗線,筑前山手,福岡県,九州
9,903,50,篠栗線,篠栗線,城戸南蔵院前,城戸南蔵院,,,7025,76390,ＪＲ篠栗線,城戸南蔵院前,福岡県,九州
9,903,60,篠栗線,篠栗線,九郎原,九郎原,,,7025,13120,ＪＲ篠栗線,九郎原,福岡県,九州
9,903,70,篠栗線,篠栗線,筑前大分,筑前大分,,,7025,23920,ＪＲ篠栗線,筑前大分,福岡県,九州
9,903,80,篠栗線,篠栗線,桂川,桂川,9,24,7025,13720,ＪＲ篠栗線,桂川,福岡県,九州
9,903,90,篠栗線,篠栗線,天道,天道,9,25,7025,25410,ＪＲ篠栗線,天道,福岡県,九州
9,903,100,篠栗線,篠栗線,飯塚,飯塚,9,26,7025,1830,ＪＲ篠栗線,飯塚,福岡県,九州
9,904,5,三角線,三角線,熊本,熊本,9,16,7195,76285,ＪＲ三角線,熊本,熊本県,九州
9,904,8,三角線,三角線,西熊本,西熊本,9,99,7195,84030,ＪＲ三角線,西熊本,熊本県,九州
9,904,10,三角線,三角線,川尻,川尻,9,83,7195,76290,ＪＲ三角線,川尻,熊本県,九州
9,904,13,三角線,三角線,富合,富合,9,97,7195,76293,ＪＲ三角線,富合,熊本県,九州
9,904,15,三角線,三角線,宇土,宇土,9,17,7195,76295,ＪＲ三角線,宇土,熊本県,九州
9,904,20,三角線,三角線,緑川,緑川,,,7195,76395,ＪＲ三角線,緑川,熊本県,九州
9,904,30,三角線,三角線,住吉,住吉,,,7195,76400,ＪＲ三角線,住吉,熊本県,九州
9,904,40,三角線,三角線,肥後長浜,肥後長浜,,,7195,76405,ＪＲ三角線,肥後長浜,熊本県,九州
9,904,50,三角線,三角線,網田,網田,,,7195,76410,ＪＲ三角線,網田,熊本県,九州
9,904,60,三角線,三角線,赤瀬,赤瀬,,,7195,76415,ＪＲ三角線,赤瀬,熊本県,九州
9,904,65,三角線,三角線,石打ダム,石打ダム,,,7195,76420,ＪＲ三角線,石打ダム,熊本県,九州
9,904,70,三角線,三角線,波多浦,波多浦,,,7195,76425,ＪＲ三角線,波多浦,熊本県,九州
9,904,80,三角線,三角線,三角,三角,,,7195,76430,ＪＲ三角線,三角,熊本県,九州
9,905,10,肥薩線,肥薩線,八代,八代,9,18,7275,76325,ＪＲ肥薩線,八代,熊本県,九州
9,905,20,肥薩線,肥薩線,段,段,,,7275,76435,ＪＲ肥薩線,段,熊本県,九州
9,905,30,肥薩線,肥薩線,坂本,坂本,,,7275,76440,ＪＲ肥薩線,坂本,熊本県,九州
9,905,40,肥薩線,肥薩線,葉木,葉木,,,7275,76445,ＪＲ肥薩線,葉木,熊本県,九州
9,905,50,肥薩線,肥薩線,鎌瀬,鎌瀬,,,7275,76450,ＪＲ肥薩線,鎌瀬,熊本県,九州
9,905,60,肥薩線,肥薩線,瀬戸石,瀬戸石,,,7275,76455,ＪＲ肥薩線,瀬戸石,熊本県,九州
9,905,70,肥薩線,肥薩線,海路,海路,,,7275,76460,ＪＲ肥薩線,海路,熊本県,九州
9,905,80,肥薩線,肥薩線,吉尾,吉尾,,,7275,76465,ＪＲ肥薩線,吉尾,熊本県,九州
9,905,90,肥薩線,肥薩線,白石,白石,,,7275,76470,ＪＲ肥薩線,白石,熊本県,九州
9,905,100,肥薩線,肥薩線,球泉洞,球泉洞,,,7275,76475,ＪＲ肥薩線,球泉洞,熊本県,九州
9,905,110,肥薩線,肥薩線,一勝地,一勝地,,,7275,76480,ＪＲ肥薩線,一勝地,熊本県,九州
9,905,120,肥薩線,肥薩線,那良口,那良口,,,7275,76485,ＪＲ肥薩線,那良口,熊本県,九州
9,905,130,肥薩線,肥薩線,渡,渡,,,7275,76490,ＪＲ肥薩線,渡,熊本県,九州
9,905,140,肥薩線,肥薩線,西人吉,西人吉,,,7275,76495,ＪＲ肥薩線,西人吉,熊本県,九州
9,905,150,肥薩線,肥薩線,人吉,人吉,9,27,7275,76735,ＪＲ肥薩線,人吉温泉,熊本県,九州
9,905,160,肥薩線,肥薩線,大畑,大畑,,,7275,76500,ＪＲ肥薩線,大畑,熊本県,九州
9,905,170,肥薩線,肥薩線,矢岳,矢岳,,,7275,76505,ＪＲ肥薩線,矢岳,熊本県,九州
9,905,180,肥薩線,肥薩線,真幸,真幸,,,7275,76510,ＪＲ肥薩線,真幸,宮崎県,九州
9,905,190,肥薩線,肥薩線,吉松,吉松,9,28,7275,76515,ＪＲ肥薩線,吉松,鹿児島県,九州
9,905,200,肥薩線,肥薩線,栗野,栗野,,,7275,76520,ＪＲ肥薩線,栗野,鹿児島県,九州
9,905,210,肥薩線,肥薩線,大隅横川,大隅横川,,,7275,76525,ＪＲ肥薩線,大隅横川,鹿児島県,九州
9,905,220,肥薩線,肥薩線,植村,植村,,,7275,76530,ＪＲ肥薩線,植村,鹿児島県,九州
9,905,230,肥薩線,肥薩線,霧島温泉,霧島温泉,,,7275,76535,ＪＲ肥薩線,霧島温泉,鹿児島県,九州
9,905,240,肥薩線,肥薩線,嘉例川,嘉例川,,,7275,76540,ＪＲ肥薩線,嘉例川,鹿児島県,九州
9,905,250,肥薩線,肥薩線,中福良,中福良,,,7275,76545,ＪＲ肥薩線,中福良,鹿児島県,九州
9,905,260,肥薩線,肥薩線,表木山,表木山,,,7275,76550,ＪＲ肥薩線,表木山,鹿児島県,九州
9,905,270,肥薩線,肥薩線,日当山,日当山,,,7275,76555,ＪＲ肥薩線,日当山,鹿児島県,九州
9,905,280,肥薩線,肥薩線,隼人,隼人,9,30,7275,78250,ＪＲ肥薩線,隼人,鹿児島県,九州
9,908,10,指宿枕崎線,指宿枕崎線,鹿児島中央,鹿児島中央,9,21,7200,76380,ＪＲ指宿枕崎線,鹿児島中央,鹿児島県,九州
9,908,15,指宿枕崎線,指宿枕崎線,郡元,郡元,9,80,7200,76560,ＪＲ指宿枕崎線,郡元,鹿児島県,九州
9,908,20,指宿枕崎線,指宿枕崎線,南鹿児島,南鹿児島,9,32,7200,76565,ＪＲ指宿枕崎線,南鹿児島,鹿児島県,九州
9,908,25,指宿枕崎線,指宿枕崎線,宇宿,宇宿,,,7200,76570,ＪＲ指宿枕崎線,宇宿,鹿児島県,九州
9,908,30,指宿枕崎線,指宿枕崎線,谷山,谷山,9,33,7200,76575,ＪＲ指宿枕崎線,谷山,鹿児島県,九州
9,908,35,指宿枕崎線,指宿枕崎線,慈眼寺,慈眼寺,,,7200,76580,ＪＲ指宿枕崎線,慈眼寺,鹿児島県,九州
9,908,40,指宿枕崎線,指宿枕崎線,坂之上,坂之上,,,7200,76585,ＪＲ指宿枕崎線,坂之上,鹿児島県,九州
9,908,50,指宿枕崎線,指宿枕崎線,五位野,五位野,,,7200,76590,ＪＲ指宿枕崎線,五位野,鹿児島県,九州
9,908,60,指宿枕崎線,指宿枕崎線,平川,平川,,,7200,76595,ＪＲ指宿枕崎線,平川,鹿児島県,九州
9,908,70,指宿枕崎線,指宿枕崎線,瀬々串,瀬々串,,,7200,76600,ＪＲ指宿枕崎線,瀬々串,鹿児島県,九州
9,908,80,指宿枕崎線,指宿枕崎線,中名,中名,,,7200,76605,ＪＲ指宿枕崎線,中名,鹿児島県,九州
9,908,90,指宿枕崎線,指宿枕崎線,喜入,喜入,,,7200,76610,ＪＲ指宿枕崎線,喜入,鹿児島県,九州
9,908,100,指宿枕崎線,指宿枕崎線,前之浜,前之浜,,,7200,76615,ＪＲ指宿枕崎線,前之浜,鹿児島県,九州
9,908,110,指宿枕崎線,指宿枕崎線,生見,生見,,,7200,76620,ＪＲ指宿枕崎線,生見,鹿児島県,九州
9,908,120,指宿枕崎線,指宿枕崎線,薩摩今和泉,薩摩今和泉,,,7200,76625,ＪＲ指宿枕崎線,薩摩今和泉,鹿児島県,九州
9,908,130,指宿枕崎線,指宿枕崎線,宮ヶ浜,宮ヶ浜,,,7200,76630,ＪＲ指宿枕崎線,宮ヶ浜,鹿児島県,九州
9,908,140,指宿枕崎線,指宿枕崎線,二月田,二月田,,,7200,76635,ＪＲ指宿枕崎線,二月田,鹿児島県,九州
9,908,150,指宿枕崎線,指宿枕崎線,指宿,指宿,,,7200,76640,ＪＲ指宿枕崎線,指宿,鹿児島県,九州
9,908,160,指宿枕崎線,指宿枕崎線,山川,山川,,,7200,76645,ＪＲ指宿枕崎線,山川,鹿児島県,九州
9,908,170,指宿枕崎線,指宿枕崎線,大山,大山,,,7200,76650,ＪＲ指宿枕崎線,大山,鹿児島県,九州
9,908,180,指宿枕崎線,指宿枕崎線,西大山,西大山,,,7200,76655,ＪＲ指宿枕崎線,西大山,鹿児島県,九州
9,908,190,指宿枕崎線,指宿枕崎線,薩摩川尻,薩摩川尻,,,7200,76660,ＪＲ指宿枕崎線,薩摩川尻,鹿児島県,九州
9,908,200,指宿枕崎線,指宿枕崎線,東開聞,東開聞,,,7200,76665,ＪＲ指宿枕崎線,東開聞,鹿児島県,九州
9,908,210,指宿枕崎線,指宿枕崎線,開聞,開聞,,,7200,76670,ＪＲ指宿枕崎線,開聞,鹿児島県,九州
9,908,215,指宿枕崎線,指宿枕崎線,入野,入野,,,7200,76675,ＪＲ指宿枕崎線,入野,鹿児島県,九州
9,908,220,指宿枕崎線,指宿枕崎線,頴娃,頴娃,,,7200,76680,ＪＲ指宿枕崎線,頴娃,鹿児島県,九州
9,908,230,指宿枕崎線,指宿枕崎線,西頴娃,西頴娃,,,7200,76685,ＪＲ指宿枕崎線,西頴娃,鹿児島県,九州
9,908,240,指宿枕崎線,指宿枕崎線,御領,御領,,,7200,76690,ＪＲ指宿枕崎線,御領,鹿児島県,九州
9,908,250,指宿枕崎線,指宿枕崎線,石垣,石垣,,,7200,76695,ＪＲ指宿枕崎線,石垣,鹿児島県,九州
9,908,260,指宿枕崎線,指宿枕崎線,水成川,水成川,,,7200,76700,ＪＲ指宿枕崎線,水成川,鹿児島県,九州
9,908,270,指宿枕崎線,指宿枕崎線,頴娃大川,頴娃大川,,,7200,76705,ＪＲ指宿枕崎線,頴娃大川,鹿児島県,九州
9,908,280,指宿枕崎線,指宿枕崎線,松ヶ浦,松ヶ浦,,,7200,76710,ＪＲ指宿枕崎線,松ヶ浦,鹿児島県,九州
9,908,290,指宿枕崎線,指宿枕崎線,薩摩塩屋,薩摩塩屋,,,7200,76715,ＪＲ指宿枕崎線,薩摩塩屋,鹿児島県,九州
9,908,300,指宿枕崎線,指宿枕崎線,白沢,白沢,,,7200,76720,ＪＲ指宿枕崎線,白沢,鹿児島県,九州
9,908,310,指宿枕崎線,指宿枕崎線,薩摩板敷,薩摩板敷,,,7200,76725,ＪＲ指宿枕崎線,薩摩板敷,鹿児島県,九州
9,908,320,指宿枕崎線,指宿枕崎線,枕崎,枕崎,,,7200,76730,ＪＲ指宿枕崎線,枕崎,鹿児島県,九州
9,909,10,くま川鉄道,くま川鉄道,人吉温泉,人吉温泉,9,27,7130,76735,くま川鉄道,人吉温泉,熊本県,九州
9,909,20,くま川鉄道,くま川鉄道,相良藩願成寺,相良藩願成,,,7130,76735,くま川鉄道,人吉温泉,熊本県,九州
9,909,30,くま川鉄道,くま川鉄道,川村,川村,,,7130,76740,くま川鉄道,相良藩願成寺,熊本県,九州
9,909,40,くま川鉄道,くま川鉄道,肥後西村,肥後西村,,,7130,76745,くま川鉄道,川村,熊本県,九州
9,909,50,くま川鉄道,くま川鉄道,一武,一武,,,7130,76750,くま川鉄道,肥後西村,熊本県,九州
9,909,60,くま川鉄道,くま川鉄道,木上,木上,,,7130,76755,くま川鉄道,一武,熊本県,九州
9,909,65,くま川鉄道,くま川鉄道,おかどめ幸福,おかどめ幸,,,7130,76760,くま川鉄道,木上,熊本県,九州
9,909,70,くま川鉄道,くま川鉄道,あさぎり,あさぎり,,,7130,76765,くま川鉄道,おかどめ幸福,熊本県,九州
9,909,80,くま川鉄道,くま川鉄道,東免田,東免田,,,7130,76775,くま川鉄道,東免田,熊本県,九州
9,909,85,くま川鉄道,くま川鉄道,公立病院前,公立病院前,,,7130,76780,くま川鉄道,公立病院前,熊本県,九州
9,909,90,くま川鉄道,くま川鉄道,多良木,多良木,,,7130,76785,くま川鉄道,多良木,熊本県,九州
9,909,100,くま川鉄道,くま川鉄道,東多良木,東多良木,,,7130,76790,くま川鉄道,東多良木,熊本県,九州
9,909,105,くま川鉄道,くま川鉄道,新鶴羽,新鶴羽,,,7130,76795,くま川鉄道,新鶴羽,熊本県,九州
9,909,110,くま川鉄道,くま川鉄道,湯前,湯前,,,7130,76800,くま川鉄道,湯前,熊本県,九州
9,911,10,長崎本線,長崎線,鳥栖,鳥栖,9,11,7245,26140,ＪＲ長崎本線,鳥栖,佐賀県,九州
9,911,17,長崎本線,長崎線,新鳥栖,新鳥栖,9,95,7245,26145,ＪＲ長崎本線,新鳥栖,佐賀県,九州
9,911,20,長崎本線,長崎線,肥前麓,肥前麓,,,7245,76805,ＪＲ長崎本線,肥前麓,佐賀県,九州
9,911,30,長崎本線,長崎線,中原,中原,,,7245,76810,ＪＲ長崎本線,中原,佐賀県,九州
9,911,40,長崎本線,長崎線,吉野ヶ里公園,吉野ヶ里公,,,7245,76815,ＪＲ長崎本線,吉野ヶ里公園,佐賀県,九州
9,911,50,長崎本線,長崎線,神埼,神埼,,,7245,76820,ＪＲ長崎本線,神埼,佐賀県,九州
9,911,60,長崎本線,長崎線,伊賀屋,伊賀屋,,,7245,76825,ＪＲ長崎本線,伊賀屋,佐賀県,九州
9,911,70,長崎本線,長崎線,佐賀,佐賀,,,7245,76830,ＪＲ長崎本線,佐賀,佐賀県,九州
9,911,80,長崎本線,長崎線,鍋島,鍋島,,,7245,76835,ＪＲ長崎本線,鍋島,佐賀県,九州
9,911,85,長崎本線,長崎線,バルーンさが,バルンさが,,,7245,76838,ＪＲ長崎本線,バルーンさが,佐賀県,九州
9,911,90,長崎本線,長崎線,久保田,久保田,9,35,7245,76840,ＪＲ長崎本線,久保田,佐賀県,九州
9,911,100,長崎本線,長崎線,牛津,牛津,,,7245,76845,ＪＲ長崎本線,牛津,佐賀県,九州
9,911,110,長崎本線,長崎線,肥前山口,肥前山口,9,36,7245,76850,ＪＲ長崎本線,肥前山口,佐賀県,九州
9,911,120,長崎本線,長崎線,肥前白石,肥前白石,,,7245,76855,ＪＲ長崎本線,肥前白石,佐賀県,九州
9,911,130,長崎本線,長崎線,肥前竜王,肥前竜王,,,7245,76860,ＪＲ長崎本線,肥前竜王,佐賀県,九州
9,911,140,長崎本線,長崎線,肥前鹿島,肥前鹿島,,,7245,76865,ＪＲ長崎本線,肥前鹿島,佐賀県,九州
9,911,150,長崎本線,長崎線,肥前浜,肥前浜,,,7245,76870,ＪＲ長崎本線,肥前浜,佐賀県,九州
9,911,160,長崎本線,長崎線,肥前七浦,肥前七浦,,,7245,76875,ＪＲ長崎本線,肥前七浦,佐賀県,九州
9,911,170,長崎本線,長崎線,肥前飯田,肥前飯田,,,7245,76880,ＪＲ長崎本線,肥前飯田,佐賀県,九州
9,911,180,長崎本線,長崎線,多良,多良,,,7245,76885,ＪＲ長崎本線,多良,佐賀県,九州
9,911,190,長崎本線,長崎線,肥前大浦,肥前大浦,,,7245,76890,ＪＲ長崎本線,肥前大浦,佐賀県,九州
9,911,200,長崎本線,長崎線,小長井,小長井,,,7245,76895,ＪＲ長崎本線,小長井,長崎県,九州
9,911,205,長崎本線,長崎線,長里,長里,,,7245,76900,ＪＲ長崎本線,長里,長崎県,九州
9,911,210,長崎本線,長崎線,湯江,湯江,,,7245,76905,ＪＲ長崎本線,湯江,長崎県,九州
9,911,220,長崎本線,長崎線,小江,小江,,,7245,76910,ＪＲ長崎本線,小江,長崎県,九州
9,911,230,長崎本線,長崎線,肥前長田,肥前長田,,,7245,76915,ＪＲ長崎本線,肥前長田,長崎県,九州
9,911,240,長崎本線,長崎線,東諫早,東諫早,,,7245,76920,ＪＲ長崎本線,東諫早,長崎県,九州
9,911,250,長崎本線,長崎線,諫早,諫早,9,37,7245,76925,ＪＲ長崎本線,諫早,長崎県,九州
9,911,260,長崎本線,長崎線,西諫早,西諫早,,,7245,76930,ＪＲ長崎本線,西諫早,長崎県,九州
9,911,270,長崎本線,長崎線,喜々津,喜々津,,,7245,76935,ＪＲ長崎本線,喜々津,長崎県,九州
9,911,280,長崎本線,長崎線,市布,市布,,,7245,76940,ＪＲ長崎本線,市布,長崎県,九州
9,911,290,長崎本線,長崎線,肥前古賀,肥前古賀,,,7245,76945,ＪＲ長崎本線,肥前古賀,長崎県,九州
9,911,300,長崎本線,長崎線,現川,現川,,,7245,76950,ＪＲ長崎本線,現川,長崎県,九州
9,911,310,長崎本線,長崎線,東園,東園,,,7245,76955,ＪＲ長崎本線,東園,長崎県,九州
9,911,320,長崎本線,長崎線,大草,大草,,,7245,76960,ＪＲ長崎本線,大草,長崎県,九州
